sexo;idade;uf;situacao_funcional;pmt_valor;margem_saldo;conceder
FEMININO;34;PI;ATIVO PERMANENTE;1294.52;-366.94;1
MASCULINO;52;RJ;ATIVO PERMANENTE;1353.77;-1162.42;1
FEMININO;71;RS;BENEFICIARIO PENSAO;7187.36;6817.58;1
FEMININO;39;BA;ATIVO PERMANENTE;3518.31;1580.67;1
FEMININO;39;RS;CELETISTA EMPREGADO;3939.21;1418.23;1
FEMININO;39;GO;ATIVO PERMANENTE;5656.35;7383.48;1
MASCULINO;57;RJ;CEDIDO SUS LEI 8270;3942.14;-1621.14;1
FEMININO;37;RJ;ATIVO PERMANENTE;2181.78;1419.90;1
FEMININO;31;AC;ATIVO PERMANENTE;2595.00;379.59;1
FEMININO;45;RS;BENEFICIARIO PENSAO;3763.82;-700.65;1
MASCULINO;40;RS;ATIVO PERMANENTE;9657.16;-2117.80;1
FEMININO;39;RS;ATIVO PERMANENTE;1981.88;1398.92;1
MASCULINO;79;CE;APOSENTADO;4251.21;0.00;1
FEMININO;82;RJ;BENEFICIARIO PENSAO;2743.72;858.84;1
FEMININO;64;PE;BENEFICIARIO PENSAO;1680.04;-1383.04;1
MASCULINO;80;CE;APOSENTADO;4670.05;3356.47;1
FEMININO;49;MG;ATIVO PERMANENTE;1645.37;-2277.00;1
FEMININO;37;RS;ATIVO PERMANENTE;9570.97;-8711.85;1
FEMININO;38;RS;ATIVO PERMANENTE;2946.10;1177.56;1
FEMININO;36;DF;NAO INFORMADO;2455.06;1687.68;1
FEMININO;29;RR;ATIVO PERMANENTE;1372.46;859.95;1
MASCULINO;35;DF;ATIVO PERMANENTE;5964.87;4688.62;1
FEMININO;38;CE;ATIVO PERMANENTE;4156.50;113.08;1
FEMININO;76;PA;APOSENTADO;6119.07;-21792.48;1
MASCULINO;35;DF;ATIVO PERMANENTE;3186.58;-2686.10;1
FEMININO;43;SP;BENEFICIARIO PENSAO;1650.20;-274.57;1
FEMININO;40;GO;BENEFICIARIO PENSAO;1827.95;-506.82;1
MASCULINO;35;DF;ATIVO PERMANENTE;4804.39;-154.19;1
FEMININO;85;PA;APOSENTADO;3202.24;3289.19;1
FEMININO;30;PB;ATIVO PERMANENTE;1426.45;-1404.30;1
FEMININO;38;RS;ATIVO PERMANENTE;10398.62;-7111.94;1
FEMININO;30;MS;ATIVO PERMANENTE;1517.14;1919.76;1
MASCULINO;52;RJ;CEDIDO SUS LEI 8270;4725.16;-3160.52;1
FEMININO;37;DF;ATIVO PERMANENTE;3785.70;2623.09;1
MASCULINO;46;MG;CELETISTA EMPREGADO;1226.25;-569.52;1
MASCULINO;46;MG;CELETISTA EMPREGADO;1248.80;-366.00;1
MASCULINO;54;RJ;CEDIDO SUS LEI 8270;3309.53;-6905.28;1
MASCULINO;29;PA;ATIVO PERMANENTE;1902.72;21.85;1
FEMININO;52;RJ;BENEFICIARIO PENSAO;2194.04;-1930.46;1
MASCULINO;35;DF;NAO INFORMADO;11828.32;1827.23;1
MASCULINO;38;MT;ATIVO PERMANENTE;8594.48;-3774.26;1
FEMININO;42;BA;ATIVO PERMANENTE;3460.02;1750.32;1
MASCULINO;54;RJ;CEDIDO SUS LEI 8270;6560.58;-4811.85;1
FEMININO;63;SC;APOSENTADO;8632.22;-11860.42;1
FEMININO;47;MG;BENEFICIARIO PENSAO;2943.90;2.07;1
FEMININO;40;RS;CELETISTA EMPREGADO;9084.10;1241.37;1
FEMININO;55;RJ;CEDIDO SUS LEI 8270;2798.06;-4429.88;1
FEMININO;50;DF;ATIVO PERMANENTE;4657.15;2462.51;1
MASCULINO;42;RS;ATIVO PERMANENTE;1981.80;-1605.78;1
FEMININO;49;RJ;CEDIDO SUS LEI 8270;2577.85;1023.69;1
MASCULINO;35;GO;ATIVO PERMANENTE;8400.70;-3902.08;1
FEMININO;30;PA;ATIVO PERMANENTE;912.29;339.23;1
FEMININO;52;RJ;ATIVO PERMANENTE;1694.25;-1361.92;1
FEMININO;46;DF;BENEFICIARIO PENSAO;2856.78;-1227.18;1
FEMININO;99;SP;APOSENTADO;2030.31;-1181.78;1
FEMININO;39;CE;ATIVO PERMANENTE;340.09;448.12;1
FEMININO;79;RJ;BENEFICIARIO PENSAO;2416.14;52.26;1
MASCULINO;32;RO;ATIVO PERMANENTE;2530.19;534.23;1
FEMININO;52;RJ;BENEFICIARIO PENSAO;8907.34;8603.10;1
FEMININO;53;RJ;BENEFICIARIO PENSAO;520.00;3.22;1
MASCULINO;52;RJ;ATIVO PERMANENTE;11074.32;-2617.40;1
FEMININO;83;PA;APOSENTADO;2930.43;3688.83;1
FEMININO;46;MG;ATIVO PERMANENTE;3003.48;-196.77;1
MASCULINO;36;DF;ATIVO PERMANENTE;3319.43;-9581.22;1
FEMININO;41;BA;CELETISTA EMPREGADO;3149.52;137.64;1
FEMININO;76;DF;APOSENTADO;88.04;0.00;1
FEMININO;43;RS;CELETISTA EMPREGADO;1288.42;1254.48;1
MASCULINO;38;MA;CELETISTA EMPREGADO;1882.70;645.90;1
MASCULINO;79;SP;APOSENTADO;3491.66;1989.25;1
MASCULINO;52;RJ;ATIVO PERMANENTE;1617.18;671.20;1
FEMININO;88;CE;APOSENTADO;3803.30;1933.52;1
FEMININO;39;RS;ATIVO PERMANENTE;6893.30;-4326.60;1
FEMININO;82;MG;BENEFICIARIO PENSAO;2299.70;2421.42;1
FEMININO;39;RS;CELETISTA EMPREGADO;2051.55;96.02;1
FEMININO;52;RJ;BENEFICIARIO PENSAO;1535.30;238.02;1
MASCULINO;39;RS;ATIVO PERMANENTE;3028.03;-459.70;1
MASCULINO;38;MA;ATIVO PERMANENTE;2910.24;278.70;1
FEMININO;40;MA;CELETISTA EMPREGADO;2605.69;852.48;1
FEMININO;64;SP;APOSENTADO;2243.84;-2421.75;1
FEMININO;66;SP;APOSENTADO;950.90;17.79;1
MASCULINO;83;PA;APOSENTADO;3772.43;-6047.85;1
FEMININO;54;RJ;ATIVO PERMANENTE;2336.66;514.80;1
MASCULINO;53;RJ;ATIVO PERMANENTE;2222.64;1899.06;1
MASCULINO;41;RJ;ATIVO PERMANENTE;9244.13;675.27;1
FEMININO;53;RJ;BENEFICIARIO PENSAO;4092.00;-22608.96;1
FEMININO;38;RS;ATIVO PERMANENTE;2010.24;-1090.56;1
FEMININO;39;RS;ATIVO PERMANENTE;2872.61;-752.10;1
MASCULINO;64;MG;APOSENTADO;386.96;-1191.06;1
FEMININO;32;GO;ATIVO PERMANENTE;1512.10;509.63;1
MASCULINO;37;DF;ATIVO PERMANENTE;861.70;-863.90;1
FEMININO;52;RJ;BENEFICIARIO PENSAO;2401.58;33.88;1
FEMININO;29;RJ;ATIVO PERMANENTE;2431.66;189.16;1
FEMININO;53;SP;BENEFICIARIO PENSAO;6015.18;-4214.64;1
FEMININO;31;RO;ATIVO PERMANENTE;3967.38;933.61;1
FEMININO;56;RJ;BENEFICIARIO PENSAO;965.58;-784.20;1
FEMININO;51;RJ;BENEFICIARIO PENSAO;463.94;-90.66;1
MASCULINO;35;MT;ATIVO PERMANENTE;2626.14;961.76;1
MASCULINO;37;DF;ATIVO PERMANENTE;12965.67;5457.60;1
MASCULINO;51;RJ;APOSENTADO;3312.09;2283.44;1
FEMININO;71;PI;BENEFICIARIO PENSAO;4222.60;519.56;1
MASCULINO;39;CE;ATIVO PERMANENTE;1168.97;1013.91;1
FEMININO;59;RJ;BENEFICIARIO PENSAO;2542.84;-2984.40;1
FEMININO;77;AL;APOSENTADO;8496.71;-114745.48;1
MASCULINO;52;DF;ATIVO PERMANENTE;6661.02;1879.44;1
FEMININO;57;RJ;BENEFICIARIO PENSAO;4262.00;12.00;1
FEMININO;41;BA;ATIVO PERMANENTE;2990.71;-332.83;1
MASCULINO;98;MG;APOSENTADO;5756.93;4930.97;1
FEMININO;32;AM;ATIVO PERMANENTE;2236.30;1291.53;1
MASCULINO;81;PA;APOSENTADO;16370.29;-27300.00;1
MASCULINO;39;RS;ATIVO PERMANENTE;6923.48;211.92;1
FEMININO;81;PA;APOSENTADO;3955.59;2814.30;1
FEMININO;37;SC;CELETISTA EMPREGADO;2248.08;535.51;1
FEMININO;31;AM;CELETISTA EMPREGADO;1010.44;544.40;1
FEMININO;48;MG;ATIVO PERMANENTE;6512.92;4692.22;1
MASCULINO;46;DF;ATIVO PERMANENTE;8234.60;-1113.24;1
MASCULINO;38;GO;ATIVO PERMANENTE;5152.30;-3336.89;1
FEMININO;76;RJ;BENEFICIARIO PENSAO;4357.22;-2145.80;1
MASCULINO;36;GO;ATIVO PERMANENTE;4722.99;-3937.14;1
MASCULINO;47;PB;BENEFICIARIO PENSAO;2983.57;2019.36;1
FEMININO;38;RS;CELETISTA EMPREGADO;903.25;1108.53;1
MASCULINO;53;RJ;CEDIDO SUS LEI 8270;4315.61;-4900.86;1
FEMININO;90;CE;APOSENTADO;6255.30;5182.14;1
FEMININO;51;RJ;ATIVO PERMANENTE;2655.23;185.04;1
FEMININO;55;RJ;APOSENTADO;20629.80;-20780.32;1
FEMININO;58;RJ;ATIVO PERMANENTE;6538.49;-4940.88;1
FEMININO;39;MA;ATIVO PERMANENTE;6927.78;9247.38;1
MASCULINO;93;CE;BENEFICIARIO PENSAO;5796.88;5363.72;1
MASCULINO;66;SP;APOSENTADO;950.47;19.86;1
FEMININO;41;SE;ATIVO PERMANENTE;1981.32;232.96;1
FEMININO;52;RJ;ATIVO PERMANENTE;1761.80;713.25;1
MASCULINO;39;RS;ATIVO PERMANENTE;127.63;-636.46;1
FEMININO;56;RJ;ATIVO PERMANENTE;2796.80;2643.98;1
FEMININO;87;CE;APOSENTADO;4047.29;4746.20;1
MASCULINO;37;MA;ATIVO PERMANENTE;3650.56;-1014.50;1
MASCULINO;80;CE;APOSENTADO;8164.38;7808.30;1
MASCULINO;64;BA;APOSENTADO;2974.08;422.32;1
FEMININO;27;DF;BENEFICIARIO PENSAO;2579.12;0.00;1
MASCULINO;35;MS;CELETISTA EMPREGADO;4014.30;-579.48;1
FEMININO;63;SP;ATIVO PERMANENTE;8183.26;-6070.50;1
MASCULINO;31;AP;ATIVO PERMANENTE;5954.95;-5823.45;1
FEMININO;66;MG;BENEFICIARIO PENSAO;4246.08;-846.80;1
MASCULINO;38;RS;ATIVO PERMANENTE;3671.89;-4288.02;1
FEMININO;41;RS;CELETISTA EMPREGADO;2924.55;1503.39;1
MASCULINO;73;AM;APOSENTADO;5572.78;575.88;1
FEMININO;76;PA;APOSENTADO;17807.96;1157.17;1
MASCULINO;54;RJ;ATIVO PERMANENTE;1978.16;269.47;1
MASCULINO;80;PA;APOSENTADO;13480.57;7085.12;1
FEMININO;38;MS;CELETISTA EMPREGADO;1756.48;104.52;1
FEMININO;73;MG;BENEFICIARIO PENSAO;1450.06;1768.00;1
FEMININO;43;AM;BENEFICIARIO PENSAO;2687.94;-282.40;1
FEMININO;40;DF;ATIVO PERMANENTE;5635.63;-1283.20;1
FEMININO;29;PA;ATIVO PERMANENTE;2296.13;-769.03;1
FEMININO;39;RS;ATIVO PERMANENTE;3560.76;-3143.25;1
FEMININO;75;RJ;BENEFICIARIO PENSAO;8210.08;950.26;1
FEMININO;94;PI;BENEFICIARIO PENSAO;3154.40;4098.60;1
MASCULINO;53;RJ;ATIVO PERMANENTE;10116.38;-5466.60;1
MASCULINO;52;RJ;ATIVO PERMANENTE;1890.26;1999.20;1
FEMININO;58;RJ;ATIVO PERMANENTE;7134.93;-1519.92;1
FEMININO;38;MS;ATIVO PERMANENTE;3120.91;1676.75;1
FEMININO;50;ES;BENEFICIARIO PENSAO;1033.64;-2321.76;1
FEMININO;76;RJ;APOSENTADO;297.06;-97.76;1
FEMININO;60;RJ;BENEFICIARIO PENSAO;3980.60;-1422.00;1
MASCULINO;55;RJ;ATIVO PERMANENTE;942.65;0.00;1
MASCULINO;79;PI;APOSENTADO;6165.52;-4412.98;1
FEMININO;55;RJ;CEDIDO SUS LEI 8270;3594.04;-2417.58;1
FEMININO;48;MG;ATIVO PERMANENTE;1275.96;955.65;1
FEMININO;86;MG;BENEFICIARIO PENSAO;3531.44;2226.24;1
MASCULINO;76;PI;APOSENTADO;9720.42;622.26;1
MASCULINO;31;AP;ATIVO PERMANENTE;2453.45;-1669.92;1
FEMININO;73;ES;APOSENTADO;6027.51;-9350.00;1
FEMININO;91;PI;APOSENTADO;4753.64;6199.60;1
MASCULINO;38;MT;ATIVO PERMANENTE;3042.00;48.60;1
FEMININO;57;RJ;BENEFICIARIO PENSAO;874.18;-761.60;1
MASCULINO;39;RS;ATIVO PERMANENTE;3838.26;-565.26;1
FEMININO;79;SP;APOSENTADO;769.73;471.61;1
FEMININO;94;PI;BENEFICIARIO PENSAO;6616.26;6375.09;1
FEMININO;39;RS;ATIVO PERMANENTE;1543.95;956.04;1
MASCULINO;81;RS;APOSENTADO;12369.45;8911.43;1
FEMININO;54;RJ;ATIVO PERMANENTE;5663.25;-3912.31;1
MASCULINO;52;RJ;ATIVO PERMANENTE;1739.39;-4179.96;1
FEMININO;50;RJ;CONTRATO TEMPORARIO;1897.00;-396.00;1
FEMININO;37;DF;NAO INFORMADO;2278.97;2843.55;1
FEMININO;87;PI;APOSENTADO;17958.04;6733.88;1
MASCULINO;39;RS;ATIVO PERMANENTE;4979.38;-522.06;1
MASCULINO;95;PI;APOSENTADO;1815.98;1635.39;1
FEMININO;49;PB;BENEFICIARIO PENSAO;3121.46;-1962.50;1
FEMININO;93;PI;APOSENTADO;1699.44;-848.40;1
FEMININO;36;GO;ATIVO PERMANENTE;6948.99;227.75;1
FEMININO;61;SP;APOSENTADO;3928.77;5019.80;1
MASCULINO;54;RJ;CEDIDO SUS LEI 8270;2641.70;-3265.92;1
MASCULINO;30;RR;CONTRATO TEMPORARIO;765.00;-37.80;1
MASCULINO;45;MG;ATIVO PERMANENTE;9064.73;2634.49;1
FEMININO;64;RJ;BENEFICIARIO PENSAO;1710.30;60.00;1
FEMININO;78;PA;NAO INFORMADO;108.04;0.00;1
MASCULINO;30;PA;ATIVO PERMANENTE;2687.02;622.48;1
FEMININO;40;BA;CELETISTA EMPREGADO;1701.15;1767.85;1
FEMININO;68;SC;APOSENTADO;3254.95;-3610.97;1
FEMININO;40;RS;ATIVO PERMANENTE;1800.00;1938.54;1
MASCULINO;29;PA;ATIVO PERMANENTE;7163.02;-10292.88;1
MASCULINO;40;RS;ATIVO PERMANENTE;7883.19;1098.36;1
FEMININO;37;PI;CELETISTA EMPREGADO;2189.29;492.60;1
FEMININO;54;RJ;BENEFICIARIO PENSAO;823.70;-504.55;1
MASCULINO;38;PI;ATIVO PERMANENTE;3342.12;-1426.04;1
FEMININO;77;RS;BENEFICIARIO PENSAO;2880.02;559.71;1
MASCULINO;59;RJ;ATIVO PERMANENTE;1698.77;-854.20;1
FEMININO;71;RJ;BENEFICIARIO PENSAO;4330.42;-973.90;1
MASCULINO;30;AM;ATIVO PERMANENTE;3650.15;-359.32;1
FEMININO;53;RJ;BENEFICIARIO PENSAO;1909.08;868.16;1
MASCULINO;39;SP;ATIVO PERMANENTE;4685.17;-4399.20;1
MASCULINO;38;MA;ATIVO PERMANENTE;3629.66;-757.02;1
FEMININO;55;RS;BENEFICIARIO PENSAO;11168.28;-2726.50;1
FEMININO;90;MA;APOSENTADO;9013.93;-8138.00;1
FEMININO;42;RS;ATIVO PERMANENTE;4575.41;3280.60;1
FEMININO;55;RJ;BENEFICIARIO PENSAO;2538.52;-360.50;1
MASCULINO;59;RJ;ATIVO PERMANENTE;22190.05;-5410.95;1
FEMININO;62;SP;BENEFICIARIO PENSAO;3733.84;-2343.20;1
MASCULINO;38;TO;ATIVO PERMANENTE;3315.06;930.63;1
MASCULINO;36;MA;ATIVO PERMANENTE;10842.57;-4276.58;1
MASCULINO;54;RJ;ATIVO PERMANENTE;6503.50;-25310.56;1
FEMININO;66;SP;BENEFICIARIO PENSAO;3154.52;-3118.88;1
FEMININO;81;PA;APOSENTADO;4345.12;53.10;1
MASCULINO;53;MG;ATIVO PERMANENTE;15686.89;-21334.57;1
FEMININO;31;PA;ATIVO PERMANENTE;2899.17;-620.32;1
MASCULINO;36;CE;ATIVO PERMANENTE;4694.08;666.63;1
FEMININO;38;RS;ATIVO PERMANENTE;6603.46;3749.88;1
FEMININO;65;RJ;BENEFICIARIO PENSAO;1756.24;879.76;1
FEMININO;58;RJ;BENEFICIARIO PENSAO;2079.00;14.00;1
MASCULINO;63;SP;ATIVO PERMANENTE;8454.42;-2222.31;1
MASCULINO;31;PA;ATIVO PERMANENTE;3109.39;1549.90;1
FEMININO;30;SP;ATIVO PERMANENTE;4758.12;-655.78;1
MASCULINO;50;RJ;CEDIDO SUS LEI 8270;4454.21;-407.88;1
MASCULINO;54;BA;ATIVO PERMANENTE;10099.00;584.96;1
FEMININO;44;MG;ATIVO PERMANENTE;1276.70;-1392.37;1
MASCULINO;37;MA;ATIVO PERMANENTE;2672.86;2710.88;1
FEMININO;52;RJ;BENEFICIARIO PENSAO;852.88;146.82;1
FEMININO;32;AM;ATIVO PERMANENTE;1613.45;1849.08;1
FEMININO;53;RJ;BENEFICIARIO PENSAO;881.22;415.72;1
FEMININO;91;RJ;BENEFICIARIO PENSAO;3402.22;4346.32;1
FEMININO;66;SP;APOSENTADO;4246.09;-7385.58;1
FEMININO;64;SP;ATIVO PERMANENTE;7697.67;549.62;1
FEMININO;92;MG;BENEFICIARIO PENSAO;431.26;-1960.16;1
MASCULINO;30;PA;ATIVO PERMANENTE;4355.00;-2595.15;1
FEMININO;53;RJ;BENEFICIARIO PENSAO;1273.56;441.66;1
MASCULINO;58;RJ;APOSENTADO;7344.46;-6194.44;1
FEMININO;37;DF;NOMEADO CARGO COMIS;2457.10;-1397.10;1
MASCULINO;40;PE;ATIVO PERMANENTE;3462.68;4115.30;1
FEMININO;39;GO;BENEFICIARIO PENSAO;5330.62;1305.92;1
FEMININO;37;DF;ATIVO PERMANENTE;9149.58;2778.21;1
FEMININO;60;RJ;BENEFICIARIO PENSAO;3506.74;-515.40;1
MASCULINO;38;GO;ATIVO PERMANENTE;6191.91;-99.12;1
FEMININO;53;RJ;BENEFICIARIO PENSAO;291.49;9.26;1
FEMININO;53;RJ;ATIVO PERMANENTE;5315.54;6789.95;1
FEMININO;39;MA;ATIVO PERMANENTE;3945.63;-4266.48;1
MASCULINO;75;MA;APOSENTADO;4543.93;50.26;1
FEMININO;40;SE;ATIVO PERMANENTE;3368.45;-3687.20;1
FEMININO;62;RJ;BENEFICIARIO PENSAO;1844.98;-1770.72;1
MASCULINO;82;PA;APOSENTADO;2694.46;268.89;1
MASCULINO;38;RS;ATIVO PERMANENTE;4807.29;2594.05;1
FEMININO;47;PR;ATIVO PERMANENTE;12813.69;8613.20;1
FEMININO;36;DF;ATIVO PERMANENTE;967.74;963.89;1
FEMININO;52;RJ;BENEFICIARIO PENSAO;244.00;-165.39;1
MASCULINO;38;DF;ATIVO PERMANENTE;5636.53;-3095.28;1
FEMININO;31;GO;BENEFICIARIO PENSAO;956.78;876.72;1
FEMININO;48;MG;BENEFICIARIO PENSAO;378.98;-98.54;1
FEMININO;50;RJ;BENEFICIARIO PENSAO;2333.60;-1384.32;1
FEMININO;37;RS;ATIVO PERMANENTE;2705.51;-1839.96;1
FEMININO;76;SC;BENEFICIARIO PENSAO;3931.42;2062.65;1
FEMININO;52;RJ;ATIVO PERMANENTE;2800.50;1505.80;1
MASCULINO;62;RJ;CEDIDO SUS LEI 8270;3453.41;837.49;1
MASCULINO;52;RJ;ATIVO PERMANENTE;5334.84;5951.87;1
MASCULINO;38;RS;ATIVO PERMANENTE;3075.08;3392.86;1
MASCULINO;38;CE;ATIVO PERMANENTE;2644.59;-1292.83;1
MASCULINO;36;CE;CELETISTA EMPREGADO;4151.19;4336.36;1
FEMININO;37;DF;ATIVO PERMANENTE;6454.72;6348.79;1
FEMININO;36;DF;NOMEADO CARGO COMIS;3432.79;-312.60;1
MASCULINO;46;MG;ATIVO PERMANENTE;3207.77;2722.93;1
FEMININO;31;PA;ATIVO PERMANENTE;3195.57;2371.74;1
FEMININO;55;ES;ATIVO PERMANENTE;6467.08;-7172.59;1
FEMININO;46;MG;CELETISTA EMPREGADO;1822.37;-151.99;1
FEMININO;85;RS;APOSENTADO;2990.56;1160.26;1
MASCULINO;77;BA;BENEFICIARIO PENSAO;5551.76;4918.98;1
FEMININO;50;RJ;ATIVO PERMANENTE;1245.20;-1573.68;1
MASCULINO;77;MA;APOSENTADO;2931.73;277.10;1
FEMININO;38;DF;ATIVO PERMANENTE;9170.72;7940.58;1
MASCULINO;79;AP;APOSENTADO;5140.29;4287.94;1
FEMININO;93;PI;BENEFICIARIO PENSAO;3251.98;2370.16;1
FEMININO;63;RJ;BENEFICIARIO PENSAO;2449.54;0.00;1
MASCULINO;77;MA;APOSENTADO;16043.36;10484.04;1
FEMININO;37;GO;ATIVO PERMANENTE;9398.79;-6959.70;1
MASCULINO;72;DF;APOSENTADO;12981.04;-17496.91;1
FEMININO;79;MA;APOSENTADO;10653.42;4125.20;1
MASCULINO;78;AP;APOSENTADO;2852.27;36.85;1
MASCULINO;84;MA;APOSENTADO;1468.32;-10183.26;1
FEMININO;52;RJ;ATIVO PERMANENTE;7968.44;-1677.60;1
MASCULINO;73;TO;APOSENTADO;5273.32;-1606.68;1
FEMININO;81;MA;APOSENTADO;2811.34;3201.80;1
FEMININO;92;SP;APOSENTADO;1268.58;-1201.02;1
MASCULINO;82;RJ;APOSENTADO;3121.27;713.52;1
MASCULINO;75;DF;APOSENTADO;6520.60;2650.19;1
FEMININO;37;RS;ATIVO PERMANENTE;6232.59;-3788.25;1
FEMININO;49;MA;BENEFICIARIO PENSAO;3001.52;-1528.40;1
FEMININO;39;RS;CELETISTA EMPREGADO;2114.88;816.58;1
MASCULINO;75;MA;APOSENTADO;7659.13;631.54;1
MASCULINO;76;SP;APOSENTADO;3941.73;0.18;1
FEMININO;50;PI;BENEFICIARIO PENSAO;552.23;3.86;1
MASCULINO;35;CE;ATIVO PERMANENTE;6631.83;-4501.20;1
MASCULINO;40;DF;ATIVO PERMANENTE;1383.69;-2205.70;1
MASCULINO;41;BA;ATIVO PERMANENTE;3564.83;2861.08;1
FEMININO;67;SP;APOSENTADO;732.67;-102.00;1
MASCULINO;28;AC;ATIVO PERMANENTE;3316.38;-2941.12;1
FEMININO;52;RJ;BENEFICIARIO PENSAO;2595.62;1109.92;1
FEMININO;55;RJ;BENEFICIARIO PENSAO;1662.56;8.32;1
FEMININO;32;AM;ATIVO PERMANENTE;2276.33;-4805.28;1
FEMININO;73;CE;BENEFICIARIO PENSAO;3078.99;-704.79;1
FEMININO;38;SC;ATIVO PERMANENTE;2329.64;522.66;1
MASCULINO;92;DF;APOSENTADO;4153.49;3829.29;1
FEMININO;67;RJ;BENEFICIARIO PENSAO;945.47;240.63;1
FEMININO;65;RJ;BENEFICIARIO PENSAO;2379.58;-3551.04;1
FEMININO;52;CE;BENEFICIARIO PENSAO;2674.00;3188.62;1
MASCULINO;73;CE;APOSENTADO;10054.99;-6666.30;1
FEMININO;39;RS;CELETISTA EMPREGADO;2928.00;1552.96;1
FEMININO;54;RJ;BENEFICIARIO PENSAO;2292.39;-2980.00;1
FEMININO;72;SP;BENEFICIARIO PENSAO;1573.20;6.54;1
MASCULINO;79;AM;APOSENTADO;6144.81;-8323.50;1
FEMININO;40;BA;ATIVO PERMANENTE;6429.72;218.74;1
MASCULINO;38;GO;ATIVO PERMANENTE;5524.37;-2922.10;1
MASCULINO;39;RS;BENEFICIARIO PENSAO;5195.54;-737.82;1
FEMININO;86;CE;APOSENTADO;4084.34;0.00;1
FEMININO;39;MT;ATIVO PERMANENTE;7253.81;-9135.50;1
FEMININO;39;RS;CELETISTA EMPREGADO;8110.59;-840.79;1
MASCULINO;37;AP;ATIVO PERMANENTE;15500.54;-14621.44;1
FEMININO;53;RJ;BENEFICIARIO PENSAO;598.04;92.88;1
FEMININO;78;DF;APOSENTADO;4233.96;1332.97;1
FEMININO;36;DF;CELETISTA EMPREGADO;1014.68;202.93;1
FEMININO;75;RJ;BENEFICIARIO PENSAO;1757.32;-1236.48;1
FEMININO;46;RJ;ATIVO PERMANENTE;5448.95;-1717.20;1
MASCULINO;83;CE;APOSENTADO;4634.38;4173.82;1
MASCULINO;39;RS;ATIVO PERMANENTE;6773.60;9045.99;1
FEMININO;59;RJ;BENEFICIARIO PENSAO;2652.98;-2000.04;1
MASCULINO;24;PI;BENEFICIARIO PENSAO;7009.28;546.68;1
FEMININO;40;PR;ATIVO PERMANENTE;4513.92;-1354.32;1
MASCULINO;75;DF;APOSENTADO;2995.14;784.65;1
FEMININO;44;MG;ATIVO PERMANENTE;6475.20;-920.52;1
FEMININO;83;CE;APOSENTADO;2680.63;2887.08;1
FEMININO;34;CE;CELETISTA EMPREGADO;8213.84;-47.59;1
MASCULINO;52;RJ;ATIVO PERMANENTE;714.72;-2371.93;1
FEMININO;53;RJ;BENEFICIARIO PENSAO;10916.12;-2719.68;1
MASCULINO;52;RJ;ATIVO PERMANENTE;1574.18;595.50;1
FEMININO;39;SE;ATIVO PERMANENTE;734.68;39.67;1
FEMININO;40;PE;ATIVO PERMANENTE;3790.41;3902.23;1
MASCULINO;88;ES;BENEFICIARIO PENSAO;3627.49;3394.34;1
MASCULINO;46;PR;ATIVO PERMANENTE;5166.04;3106.56;1
FEMININO;62;MG;BENEFICIARIO PENSAO;2707.98;-2020.44;1
FEMININO;41;SE;CELETISTA EMPREGADO;2207.42;449.90;1
FEMININO;53;RJ;BENEFICIARIO PENSAO;3313.14;-2027.00;1
FEMININO;58;RJ;APOSENTADO;7034.18;665.55;1
FEMININO;45;MG;ATIVO PERMANENTE;13222.67;-8376.30;1
FEMININO;53;RJ;ATIVO PERMANENTE;3868.35;-3825.00;1
FEMININO;76;RS;BENEFICIARIO PENSAO;2679.64;1859.52;1
FEMININO;38;BA;CELETISTA EMPREGADO;2866.98;170.49;1
MASCULINO;42;MG;ATIVO PERMANENTE;2466.51;-2070.00;1
FEMININO;38;RS;ATIVO PERMANENTE;8483.74;-530.56;1
FEMININO;81;RS;BENEFICIARIO PENSAO;3251.98;1302.32;1
MASCULINO;38;DF;ATIVO PERMANENTE;19266.71;-1297.12;1
MASCULINO;51;RJ;ATIVO PERMANENTE;1062.61;504.95;1
FEMININO;75;PI;APOSENTADO;8485.55;-1591.56;1
FEMININO;49;MG;BENEFICIARIO PENSAO;1527.74;-1692.00;1
MASCULINO;40;SC;BENEFICIARIO PENSAO;1851.78;1086.22;1
FEMININO;37;DF;ATIVO PERMANENTE;2814.20;-2560.36;1
MASCULINO;46;MG;ATIVO PERMANENTE;2694.74;2224.55;1
FEMININO;46;MG;CELETISTA EMPREGADO;4180.64;1071.68;1
MASCULINO;39;RS;ATIVO PERMANENTE;3665.37;2554.16;1
FEMININO;39;SE;ATIVO PERMANENTE;2515.30;452.47;1
FEMININO;52;RJ;BENEFICIARIO PENSAO;801.86;0.18;1
FEMININO;81;DF;BENEFICIARIO PENSAO;3697.87;4830.45;1
FEMININO;85;PI;APOSENTADO;1784.73;1424.94;1
FEMININO;37;RS;ATIVO PERMANENTE;2949.54;462.69;1
FEMININO;53;MG;BENEFICIARIO PENSAO;2239.46;-2158.24;1
MASCULINO;54;SP;ATIVO PERMANENTE;9828.38;2999.71;1
FEMININO;83;PI;APOSENTADO;3399.19;3790.50;1
FEMININO;70;PR;APOSENTADO;937.43;782.52;1
FEMININO;75;MG;APOSENTADO;168.97;197.17;1
FEMININO;77;PI;APOSENTADO;17727.62;36.50;1
MASCULINO;88;PI;APOSENTADO;3251.98;1123.48;1
FEMININO;78;PI;APOSENTADO;22089.26;-6383.28;1
MASCULINO;76;RJ;APOSENTADO;12859.71;-141.05;1
