"sexo","idade","uf","situacao_funcional","tipo_contrato","pmt_valor","margem_saldo","conceder"
MASCULINO,36,DF,ATIVO PERMANENTE,ESTAVEL,2422.21,-153.52,1
MASCULINO,36,DF,ATIVO PERMANENTE,ESTAVEL,1627.96,3255.76,0
FEMININO,86,PR,APOSENTADO,ESTAVEL,148.42,6812.73,1
MASCULINO,53,RJ,CEDIDO SUS LEI 8270,ESTAVEL,13.10,3421.96,0
MASCULINO,54,RJ,CEDIDO SUS LEI 8270,ESTAVEL,1031.21,-800.00,1
MASCULINO,54,RJ,CEDIDO SUS LEI 8270,ESTAVEL,1770.34,-250.80,1
FEMININO,55,RJ,BENEFICIARIO PENSAO,NAO ESTAVEL,1870.86,1217.30,1
MASCULINO,38,BA,ATIVO PERMANENTE,ESTAVEL,1377.42,-417.92,1
MASCULINO,38,BA,ATIVO PERMANENTE,ESTAVEL,549.20,399.22,1
FEMININO,52,RJ,BENEFICIARIO PENSAO,NAO ESTAVEL,429.66,1.92,1
FEMININO,87,PR,APOSENTADO,ESTAVEL,130.71,2062.83,1
FEMININO,87,PR,APOSENTADO,ESTAVEL,351.46,16252.45,1
FEMININO,84,MG,BENEFICIARIO PENSAO,NAO ESTAVEL,1584.85,381.75,1
FEMININO,80,MG,BENEFICIARIO PENSAO,NAO ESTAVEL,1591.56,371.60,1
MASCULINO,78,DF,APOSENTADO,ESTAVEL,10619.89,37415.00,0
MASCULINO,39,RS,ATIVO PERMANENTE,ESTAVEL,2590.20,4720.38,0
MASCULINO,39,RS,ATIVO PERMANENTE,ESTAVEL,114.72,4665.54,0
MASCULINO,39,DF,NAO INFORMADO,ESTAVEL,3561.96,0.00,1
MASCULINO,39,DF,NAO INFORMADO,ESTAVEL,2586.46,463.62,1
MASCULINO,39,DF,NAO INFORMADO,ESTAVEL,2586.46,1040.67,1
FEMININO,41,SE,ATIVO PERMANENTE,ESTAVEL,1264.89,3712.68,0
FEMININO,41,SE,ATIVO PERMANENTE,ESTAVEL,1264.89,3911.78,0
FEMININO,40,RS,CELETISTA EMPREGADO,ESTAVEL,1374.40,4.80,1
FEMININO,40,RS,CELETISTA EMPREGADO,ESTAVEL,1506.62,156.75,1
MASCULINO,37,GO,CELETISTA EMPREGADO,ESTAVEL,414.20,372.64,1
FEMININO,36,MA,ATIVO PERMANENTE,ESTAVEL,918.26,2592.06,0
FEMININO,76,PA,APOSENTADO,ESTAVEL,10493.78,-2029.58,1
FEMININO,39,RS,ATIVO PERMANENTE,ESTAVEL,345.10,10353.34,0
FEMININO,74,DF,APOSENTADO,ESTAVEL,110.00,7876.34,0
FEMININO,31,MA,CELETISTA EMPREGADO,ESTAVEL,1505.32,580.07,1
MASCULINO,37,GO,ATIVO PERMANENTE,ESTAVEL,3118.20,5832.20,0
MASCULINO,37,GO,ATIVO PERMANENTE,ESTAVEL,6236.40,15316.72,0
MASCULINO,47,RJ,APOSENTADO,ESTAVEL,1088.00,15407.07,0
MASCULINO,53,RJ,ATIVO PERMANENTE,ESTAVEL,11891.84,-4915.76,1
MASCULINO,49,SP,ATIVO PERMANENTE,ESTAVEL,618.72,17943.42,0
MASCULINO,48,RJ,ATIVO PERMANENTE,ESTAVEL,23596.56,976.77,1
MASCULINO,44,RJ,ATIVO PERMANENTE,ESTAVEL,4984.48,-399.94,1
MASCULINO,44,RJ,ATIVO PERMANENTE,ESTAVEL,4984.48,-102.82,1
MASCULINO,36,DF,ATIVO PERMANENTE,ESTAVEL,9613.26,-3411.31,1
MASCULINO,46,MG,ATIVO PERMANENTE,ESTAVEL,599.55,12916.72,0
MASCULINO,46,MG,ATIVO PERMANENTE,ESTAVEL,318.85,7159.96,0
MASCULINO,31,MS,ATIVO PERMANENTE,ESTAVEL,5124.51,4875.45,1
FEMININO,52,RJ,ATIVO PERMANENTE,ESTAVEL,860.82,402.87,1
FEMININO,52,RJ,ATIVO PERMANENTE,ESTAVEL,1721.64,826.56,1
FEMININO,52,RJ,ATIVO PERMANENTE,ESTAVEL,2062.00,-744.00,1
FEMININO,37,TO,ATIVO PERMANENTE,ESTAVEL,2546.83,-2907.36,1
FEMININO,52,RJ,ATIVO PERMANENTE,ESTAVEL,92.28,2777.24,0
FEMININO,92,RJ,BENEFICIARIO PENSAO,NAO ESTAVEL,2346.48,10.24,1
FEMININO,73,PB,BENEFICIARIO PENSAO,NAO ESTAVEL,3531.62,-893.24,1
FEMININO,89,PE,APOSENTADO,ESTAVEL,205.04,3892.78,1
FEMININO,89,PE,APOSENTADO,ESTAVEL,66.81,1956.41,1
FEMININO,89,PE,APOSENTADO,ESTAVEL,410.08,13011.24,1
FEMININO,89,PE,APOSENTADO,ESTAVEL,289.79,9808.59,1
MASCULINO,81,AP,APOSENTADO,ESTAVEL,3267.86,3395.76,1
MASCULINO,81,AP,APOSENTADO,ESTAVEL,1665.86,1748.82,1
MASCULINO,38,GO,NAO INFORMADO,ESTAVEL,116.38,1052.70,0
MASCULINO,38,GO,NAO INFORMADO,ESTAVEL,267.79,2354.04,0
FEMININO,41,RS,ATIVO PERMANENTE,ESTAVEL,69.04,2693.16,0
MASCULINO,39,RS,ATIVO PERMANENTE,ESTAVEL,849.63,3967.32,0
MASCULINO,39,RS,ATIVO PERMANENTE,ESTAVEL,2276.21,4057.92,0
FEMININO,89,MG,BENEFICIARIO PENSAO,NAO ESTAVEL,700.08,15232.82,1
FEMININO,39,SE,ATIVO PERMANENTE,ESTAVEL,67.08,2012.68,0
FEMININO,82,MG,APOSENTADO,ESTAVEL,2680.63,1658.79,1
FEMININO,80,PB,BENEFICIARIO PENSAO,NAO ESTAVEL,69.96,2689.80,0
MASCULINO,39,RS,ATIVO PERMANENTE,ESTAVEL,3920.98,4601.70,1
FEMININO,32,PA,ATIVO PERMANENTE,ESTAVEL,3227.68,-454.06,1
FEMININO,83,RJ,APOSENTADO,ESTAVEL,261.42,901.38,0
FEMININO,66,RJ,APOSENTADO,ESTAVEL,3086.49,-6742.20,1
FEMININO,71,RJ,APOSENTADO,ESTAVEL,1112.88,6271.96,0
FEMININO,66,DF,CELETISTA EMPREGADO,ESTAVEL,2335.32,11151.64,0
FEMININO,66,DF,CELETISTA EMPREGADO,ESTAVEL,2868.60,12953.68,0
MASCULINO,38,RS,ATIVO PERMANENTE,ESTAVEL,774.62,4483.58,0
MASCULINO,76,PA,APOSENTADO,ESTAVEL,6599.16,-2485.20,1
FEMININO,84,PE,APOSENTADO,ESTAVEL,485.48,5867.88,0
FEMININO,84,PE,APOSENTADO,ESTAVEL,242.74,7282.49,0
MASCULINO,80,AP,APOSENTADO,ESTAVEL,158.02,5639.28,0
FEMININO,42,PB,ATIVO PERMANENTE,ESTAVEL,15318.88,-7842.24,1
FEMININO,37,RS,ATIVO PERMANENTE,ESTAVEL,2002.46,3255.74,0
FEMININO,83,PR,APOSENTADO,ESTAVEL,1199.76,7934.88,0
FEMININO,39,RS,ATIVO PERMANENTE,ESTAVEL,7557.93,13368.18,0
FEMININO,88,PR,APOSENTADO,ESTAVEL,564.29,4311.72,1
FEMININO,39,RS,ATIVO PERMANENTE,ESTAVEL,592.60,30.32,1
FEMININO,89,MG,APOSENTADO,ESTAVEL,23.00,1591.61,1
FEMININO,89,MG,APOSENTADO,ESTAVEL,46.00,16382.16,1
FEMININO,41,SE,CELETISTA EMPREGADO,ESTAVEL,832.04,6990.60,0
FEMININO,41,SE,CELETISTA EMPREGADO,ESTAVEL,656.69,3670.65,0
FEMININO,83,ES,BENEFICIARIO PENSAO,NAO ESTAVEL,34.26,2195.38,0
MASCULINO,91,AP,APOSENTADO,ESTAVEL,85.80,7279.42,1
MASCULINO,80,AP,APOSENTADO,ESTAVEL,282.40,10667.52,0
MASCULINO,78,AP,APOSENTADO,ESTAVEL,7969.09,8248.32,1
FEMININO,85,PA,APOSENTADO,ESTAVEL,7096.78,-3069.78,1
FEMININO,85,PA,APOSENTADO,ESTAVEL,242.20,8981.58,1
MASCULINO,36,DF,ATIVO PERMANENTE,ESTAVEL,2648.56,462.59,1
FEMININO,54,RJ,ATIVO PERMANENTE,ESTAVEL,3540.49,-2763.32,1
FEMININO,39,RS,ATIVO PERMANENTE,ESTAVEL,96.79,2903.89,0
MASCULINO,55,AL,ATIVO PERMANENTE,ESTAVEL,4078.08,3215.50,1
MASCULINO,55,AL,ATIVO PERMANENTE,ESTAVEL,2039.04,1829.84,1
MASCULINO,48,RR,ATIVO PERMANENTE,ESTAVEL,2656.16,-4327.92,1
MASCULINO,48,RR,ATIVO PERMANENTE,ESTAVEL,2729.17,245.40,1
MASCULINO,36,PI,ATIVO PERMANENTE,ESTAVEL,3559.92,7143.18,0
FEMININO,47,PB,ATIVO PERMANENTE,ESTAVEL,6349.61,23899.12,0
MASCULINO,31,PA,ATIVO PERMANENTE,ESTAVEL,149.78,5165.25,0
MASCULINO,43,SP,ATIVO PERMANENTE,ESTAVEL,236.00,7080.06,0
MASCULINO,70,PB,BENEFICIARIO PENSAO,NAO ESTAVEL,2416.06,-1817.16,1
MASCULINO,35,DF,ATIVO PERMANENTE,ESTAVEL,5283.54,10039.53,0
MASCULINO,35,DF,NAO INFORMADO,ESTAVEL,3522.36,0.00,1
FEMININO,45,PB,ATIVO PERMANENTE,ESTAVEL,2777.40,5110.59,0
FEMININO,45,PB,ATIVO PERMANENTE,ESTAVEL,2249.06,5488.35,0
FEMININO,46,RN,ATIVO PERMANENTE,ESTAVEL,117.42,4741.32,0
FEMININO,46,RN,ATIVO PERMANENTE,ESTAVEL,117.42,4811.04,0
MASCULINO,74,PA,ATIVO PERMANENTE,ESTAVEL,15497.82,-3928.60,1
FEMININO,90,RJ,BENEFICIARIO PENSAO,NAO ESTAVEL,1578.62,1202.31,1
FEMININO,90,RJ,BENEFICIARIO PENSAO,NAO ESTAVEL,1555.67,1271.16,1
FEMININO,81,ES,APOSENTADO,ESTAVEL,3183.56,7405.24,0
FEMININO,81,ES,APOSENTADO,ESTAVEL,1651.90,5643.93,0
FEMININO,87,PB,BENEFICIARIO PENSAO,NAO ESTAVEL,5675.12,10948.68,1
FEMININO,66,RJ,BENEFICIARIO PENSAO,NAO ESTAVEL,235.22,2530.88,0
FEMININO,72,AP,APOSENTADO,ESTAVEL,11404.59,-45820.72,1
MASCULINO,78,AP,APOSENTADO,ESTAVEL,6431.97,4405.77,1
MASCULINO,44,CE,ATIVO PERMANENTE,ESTAVEL,172.55,5176.67,0
MASCULINO,44,CE,ATIVO PERMANENTE,ESTAVEL,358.90,10767.48,0
FEMININO,69,SP,ATIVO PERMANENTE,ESTAVEL,1783.40,6407.71,0
FEMININO,69,SP,ATIVO PERMANENTE,ESTAVEL,546.08,16382.22,0
MASCULINO,38,DF,ATIVO PERMANENTE,ESTAVEL,60.00,5053.34,0
MASCULINO,38,SP,ATIVO PERMANENTE,ESTAVEL,3242.38,401.36,1
FEMININO,38,RS,ATIVO PERMANENTE,ESTAVEL,1161.00,-7973.53,1
FEMININO,38,RS,ATIVO PERMANENTE,ESTAVEL,11020.46,-4644.00,1
MASCULINO,88,PE,APOSENTADO,ESTAVEL,533.91,10135.35,1
MASCULINO,88,PE,APOSENTADO,ESTAVEL,312.30,10149.66,1
FEMININO,87,AP,APOSENTADO,ESTAVEL,83.53,2200.57,1
MASCULINO,52,RJ,ATIVO PERMANENTE,ESTAVEL,5130.69,330.93,1
FEMININO,47,PB,ATIVO PERMANENTE,ESTAVEL,1521.69,4086.54,0
FEMININO,47,PB,ATIVO PERMANENTE,ESTAVEL,838.15,5453.62,0
MASCULINO,44,PB,ATIVO PERMANENTE,ESTAVEL,2355.65,4772.01,0
MASCULINO,44,PB,ATIVO PERMANENTE,ESTAVEL,117.42,2314.06,0
FEMININO,92,PR,APOSENTADO,ESTAVEL,3411.46,11987.82,1
FEMININO,92,PR,BENEFICIARIO PENSAO,ESTAVEL,2810.10,7680.84,1
MASCULINO,91,PR,APOSENTADO,ESTAVEL,114.80,2295.21,1
FEMININO,89,PR,APOSENTADO,ESTAVEL,291.15,3965.88,1
FEMININO,54,PB,BENEFICIARIO PENSAO,NAO ESTAVEL,1190.52,861.72,1
FEMININO,54,MG,ATIVO PERMANENTE,ESTAVEL,1986.74,2134.81,1
FEMININO,37,DF,ATIVO PERMANENTE,ESTAVEL,1589.43,-103.71,1
FEMININO,37,DF,ATIVO PERMANENTE,ESTAVEL,918.58,71.46,1
MASCULINO,37,DF,ATIVO PERMANENTE,ESTAVEL,790.91,-1160.73,1
FEMININO,79,AC,APOSENTADO,ESTAVEL,3719.12,2438.14,1
FEMININO,79,AC,APOSENTADO,ESTAVEL,3719.12,2439.30,1
FEMININO,79,AC,BENEFICIARIO PENSAO,ESTAVEL,3719.12,10033.84,0
FEMININO,79,AC,BENEFICIARIO PENSAO,ESTAVEL,3719.12,10035.10,0
FEMININO,83,RJ,APOSENTADO,ESTAVEL,3260.98,1846.60,1
FEMININO,83,RJ,APOSENTADO,ESTAVEL,1638.43,2424.20,0
MASCULINO,52,RJ,ATIVO PERMANENTE,ESTAVEL,375.00,11250.26,0
MASCULINO,47,MG,ATIVO PERMANENTE,ESTAVEL,990.77,-398.88,1
MASCULINO,47,MG,ATIVO PERMANENTE,ESTAVEL,1336.18,-687.12,1
FEMININO,53,RJ,BENEFICIARIO PENSAO,NAO ESTAVEL,50.42,1772.87,0
FEMININO,40,RS,ATIVO PERMANENTE,ESTAVEL,74.54,2236.40,0
FEMININO,45,MG,BENEFICIARIO PENSAO,NAO ESTAVEL,388.86,134.76,1
FEMININO,92,DF,APOSENTADO,ESTAVEL,601.98,4000.56,1
MASCULINO,53,RJ,ATIVO PERMANENTE,ESTAVEL,1538.01,2569.35,0
MASCULINO,53,RJ,ATIVO PERMANENTE,ESTAVEL,1683.95,2974.24,0
FEMININO,90,RS,APOSENTADO,ESTAVEL,5313.50,16220.82,1
FEMININO,54,RJ,ATIVO PERMANENTE,ESTAVEL,9432.01,-15864.06,1
FEMININO,54,RJ,ATIVO PERMANENTE,ESTAVEL,6927.99,-12054.25,1
FEMININO,54,RJ,ATIVO PERMANENTE,ESTAVEL,2141.12,2599.28,1
FEMININO,54,RJ,ATIVO PERMANENTE,ESTAVEL,2141.12,2704.80,1
FEMININO,52,RJ,BENEFICIARIO PENSAO,NAO ESTAVEL,2939.20,-563.28,1
MASCULINO,64,SP,ATIVO PERMANENTE,ESTAVEL,5733.28,5621.14,1
MASCULINO,60,DF,RESERVA CBM PM,ESTAVEL,204.00,20437.89,0
FEMININO,70,RJ,BENEFICIARIO PENSAO,NAO ESTAVEL,1894.69,542.72,1
FEMININO,70,RJ,BENEFICIARIO PENSAO,NAO ESTAVEL,1178.52,987.53,1
FEMININO,51,RJ,BENEFICIARIO PENSAO,NAO ESTAVEL,1339.22,-249.96,1
FEMININO,37,GO,ATIVO PERMANENTE,ESTAVEL,5621.53,-5463.84,1
FEMININO,37,GO,NAO INFORMADO,ESTAVEL,3440.15,0.00,1
FEMININO,39,SC,ATIVO PERMANENTE,ESTAVEL,193.58,5807.78,0
MASCULINO,39,MA,ATIVO PERMANENTE,ESTAVEL,1335.07,5081.16,0
MASCULINO,39,MA,ATIVO PERMANENTE,ESTAVEL,810.32,3743.72,0
MASCULINO,86,RJ,APOSENTADO,ESTAVEL,8418.07,11694.48,1
MASCULINO,86,RJ,APOSENTADO,ESTAVEL,12967.54,32436.69,1
FEMININO,28,RR,ATIVO PERMANENTE,ESTAVEL,3101.03,-4.05,1
FEMININO,36,PI,CELETISTA EMPREGADO,ESTAVEL,8791.26,2533.47,1
MASCULINO,94,AC,APOSENTADO,ESTAVEL,1762.41,1028.82,1
MASCULINO,94,AC,APOSENTADO,ESTAVEL,130.71,479.36,1
MASCULINO,94,AC,BENEFICIARIO PENSAO,ESTAVEL,1893.12,9238.44,1
MASCULINO,39,RS,ATIVO PERMANENTE,ESTAVEL,427.74,4925.26,0
MASCULINO,37,MS,ATIVO PERMANENTE,ESTAVEL,1168.17,-32.10,1
MASCULINO,37,MS,ATIVO PERMANENTE,ESTAVEL,382.01,113.65,1
FEMININO,89,BA,APOSENTADO,ESTAVEL,3251.98,2826.20,1
FEMININO,76,SP,APOSENTADO,ESTAVEL,1179.52,2071.40,0
MASCULINO,37,CE,ATIVO PERMANENTE,ESTAVEL,2068.03,7657.47,0
MASCULINO,37,CE,ATIVO PERMANENTE,ESTAVEL,568.77,8103.50,0
MASCULINO,38,MS,ATIVO PERMANENTE,ESTAVEL,2922.89,-714.00,1
MASCULINO,38,MS,ATIVO PERMANENTE,ESTAVEL,4075.75,0.00,1
MASCULINO,80,RS,APOSENTADO,ESTAVEL,11872.82,60778.78,0
MASCULINO,80,RS,BENEFICIARIO PENSAO,ESTAVEL,12115.86,38037.16,0
MASCULINO,29,RO,ATIVO PERMANENTE,ESTAVEL,1144.86,-60.57,1
MASCULINO,29,RO,ATIVO PERMANENTE,ESTAVEL,1144.86,938.58,1
FEMININO,79,RJ,APOSENTADO,ESTAVEL,337.94,-276.06,1
MASCULINO,81,BA,APOSENTADO,ESTAVEL,43.21,1607.63,0
MASCULINO,81,BA,BENEFICIARIO PENSAO,ESTAVEL,86.42,11664.82,0
FEMININO,30,RO,ATIVO PERMANENTE,ESTAVEL,1662.36,489.88,1
FEMININO,30,RO,ATIVO PERMANENTE,ESTAVEL,1065.83,813.04,1
MASCULINO,64,SP,APOSENTADO,ESTAVEL,117.80,1921.90,0
MASCULINO,64,SP,APOSENTADO,ESTAVEL,448.06,5987.46,0
MASCULINO,39,RS,ATIVO PERMANENTE,ESTAVEL,3906.17,21113.61,0
FEMININO,52,SP,ATIVO PERMANENTE,ESTAVEL,999.92,95.74,1
FEMININO,52,RJ,ATIVO PERMANENTE,ESTAVEL,648.44,1841.62,0
MASCULINO,38,RS,ATIVO PERMANENTE,ESTAVEL,3506.63,-1743.04,1
FEMININO,79,PA,APOSENTADO,ESTAVEL,1008.91,5200.48,0
FEMININO,83,PA,APOSENTADO,ESTAVEL,118.02,3540.76,0
MASCULINO,49,RJ,ATIVO PERMANENTE,ESTAVEL,7071.41,-1277.10,1
FEMININO,71,PR,APOSENTADO,ESTAVEL,1898.81,3630.60,0
MASCULINO,52,RJ,APOSENTADO,ESTAVEL,493.40,202.84,1
FEMININO,86,SP,APOSENTADO,ESTAVEL,190.96,15922.56,1
FEMININO,86,SP,BENEFICIARIO PENSAO,ESTAVEL,190.96,7603.42,1
FEMININO,52,ES,BENEFICIARIO PENSAO,NAO ESTAVEL,1146.30,-336.52,1
FEMININO,78,BA,BENEFICIARIO PENSAO,NAO ESTAVEL,9910.94,1767.54,1
FEMININO,72,SP,APOSENTADO,ESTAVEL,1818.43,4368.25,0
MASCULINO,38,RS,CELETISTA EMPREGADO,ESTAVEL,1895.89,1429.65,1
MASCULINO,38,RS,CELETISTA EMPREGADO,ESTAVEL,223.85,1312.57,0
FEMININO,56,RJ,BENEFICIARIO PENSAO,NAO ESTAVEL,809.38,7658.08,0
FEMININO,69,SP,ANIST PRIVADO L10559,ESTAVEL,3053.06,1174.64,1
FEMININO,85,MG,APOSENTADO,ESTAVEL,69.00,5903.79,1
MASCULINO,37,AC,CELETISTA EMPREGADO,ESTAVEL,2503.71,2.97,1
MASCULINO,37,AC,CELETISTA EMPREGADO,ESTAVEL,4079.13,6.00,1
FEMININO,73,BA,BENEFICIARIO PENSAO,NAO ESTAVEL,835.10,2016.82,0
MASCULINO,45,SC,ATIVO PERMANENTE,ESTAVEL,1250.95,3760.09,0
MASCULINO,36,DF,ATIVO PERMANENTE,ESTAVEL,424.58,1174.22,0
MASCULINO,36,DF,ATIVO PERMANENTE,ESTAVEL,5533.30,7948.74,0
FEMININO,37,DF,NOMEADO CARGO COMIS,ESTAVEL,1568.78,-860.20,1
MASCULINO,30,AM,ATIVO PERMANENTE,ESTAVEL,4035.31,1487.36,1
MASCULINO,30,AM,ATIVO PERMANENTE,ESTAVEL,3914.47,4136.93,1
FEMININO,70,SP,APOSENTADO,ESTAVEL,18331.74,5280.93,1
MASCULINO,47,MG,ATIVO PERMANENTE,ESTAVEL,4165.86,-1568.60,1
FEMININO,81,PA,APOSENTADO,ESTAVEL,4555.53,-1578.25,1
FEMININO,81,PA,APOSENTADO,NAO ESTAVEL,3313.48,-1262.60,1
FEMININO,81,PA,BENEFICIARIO PENSAO,ESTAVEL,4587.70,437.76,1
FEMININO,81,PA,BENEFICIARIO PENSAO,NAO ESTAVEL,3313.48,291.84,1
MASCULINO,47,RJ,ATIVO PERMANENTE,ESTAVEL,11.69,4175.53,0
MASCULINO,47,RJ,ATIVO PERMANENTE,ESTAVEL,11.69,5139.89,0
FEMININO,58,RJ,BENEFICIARIO PENSAO,NAO ESTAVEL,1753.28,-2469.04,1
MASCULINO,52,RJ,CEDIDO SUS LEI 8270,ESTAVEL,912.02,0.00,1
FEMININO,88,RJ,BENEFICIARIO PENSAO,NAO ESTAVEL,213.09,3767.34,1
FEMININO,88,RJ,BENEFICIARIO PENSAO,NAO ESTAVEL,144.24,2649.26,1
FEMININO,56,RJ,BENEFICIARIO PENSAO,NAO ESTAVEL,667.84,-610.02,1
FEMININO,57,RJ,BENEFICIARIO PENSAO,NAO ESTAVEL,163.02,373.32,0
MASCULINO,53,RJ,CELETISTA EMPREGADO,ESTAVEL,3433.13,25582.64,0
MASCULINO,53,RJ,CELETISTA EMPREGADO,ESTAVEL,2597.41,21573.00,0
FEMININO,89,RJ,APOSENTADO,ESTAVEL,9258.62,1323.96,1
MASCULINO,39,PI,ATIVO PERMANENTE,ESTAVEL,13974.58,-2467.84,1
MASCULINO,39,RS,CELETISTA EMPREGADO,ESTAVEL,1464.85,6215.45,0
MASCULINO,39,RS,CELETISTA EMPREGADO,ESTAVEL,784.74,6258.90,0
FEMININO,37,TO,ATIVO PERMANENTE,ESTAVEL,61.16,1835.20,0
FEMININO,60,RJ,BENEFICIARIO PENSAO,NAO ESTAVEL,1017.91,37.74,1
FEMININO,60,RJ,BENEFICIARIO PENSAO,NAO ESTAVEL,1017.91,1375.25,0
FEMININO,53,RJ,ATIVO PERMANENTE,ESTAVEL,976.85,615.46,1
FEMININO,53,RJ,ATIVO PERMANENTE,ESTAVEL,1794.49,952.98,1
FEMININO,78,RJ,BENEFICIARIO PENSAO,NAO ESTAVEL,698.14,4.96,1
FEMININO,78,RJ,BENEFICIARIO PENSAO,NAO ESTAVEL,419.64,280.98,1
FEMININO,39,RO,ATIVO PERMANENTE,ESTAVEL,259.69,3839.36,0
FEMININO,38,RS,ATIVO PERMANENTE,ESTAVEL,264.94,7948.56,0
FEMININO,81,RS,APOSENTADO,ESTAVEL,1866.70,2227.88,1
MASCULINO,74,SP,APOSENTADO,ESTAVEL,11375.08,-3380.70,1
FEMININO,71,MA,BENEFICIARIO PENSAO,NAO ESTAVEL,286.08,-36.00,1
FEMININO,83,RJ,BENEFICIARIO PENSAO,NAO ESTAVEL,47.64,1561.36,0
FEMININO,52,RJ,CONTRATO TEMPORARIO,NAO ESTAVEL,2440.00,-680.00,1
FEMININO,52,RJ,NAO INFORMADO,NAO ESTAVEL,2265.00,0.00,1
FEMININO,53,RJ,CEDIDO SUS LEI 8270,ESTAVEL,383.51,2500.24,0
FEMININO,53,RJ,CEDIDO SUS LEI 8270,ESTAVEL,765.82,5002.88,0
FEMININO,44,TO,BENEFICIARIO PENSAO,NAO ESTAVEL,1040.74,0.00,1
FEMININO,90,MG,APOSENTADO,ESTAVEL,36.00,12833.40,1
MASCULINO,34,BA,ATIVO PERMANENTE,ESTAVEL,2514.26,-778.71,1
MASCULINO,34,BA,ATIVO PERMANENTE,ESTAVEL,2514.26,-565.68,1
FEMININO,90,PE,APOSENTADO,ESTAVEL,310.92,4876.74,1
MASCULINO,40,RS,ATIVO PERMANENTE,ESTAVEL,532.21,-840.98,1
MASCULINO,40,RS,ATIVO PERMANENTE,ESTAVEL,738.58,11.94,1
MASCULINO,41,BA,NAO INFORMADO,ESTAVEL,2296.20,405.88,1
MASCULINO,85,PA,APOSENTADO,ESTAVEL,512.54,4218.76,1
MASCULINO,85,PA,APOSENTADO,ESTAVEL,768.81,6813.69,1
MASCULINO,85,PA,BENEFICIARIO PENSAO,ESTAVEL,512.54,14590.56,1
FEMININO,54,SP,CEDIDO SUS LEI 8270,ESTAVEL,4873.36,-6781.75,1
MASCULINO,40,RS,ATIVO PERMANENTE,ESTAVEL,1104.89,1917.38,0
FEMININO,88,SP,APOSENTADO,ESTAVEL,4951.44,9696.99,1
FEMININO,66,SP,APOSENTADO,ESTAVEL,185.19,13333.29,0
MASCULINO,31,SP,ATIVO PERMANENTE,ESTAVEL,9135.67,-3567.45,1
MASCULINO,40,RS,ATIVO PERMANENTE,ESTAVEL,2937.93,890.97,1
FEMININO,89,MG,APOSENTADO,ESTAVEL,1182.76,788.82,1
FEMININO,89,MG,APOSENTADO,ESTAVEL,2241.19,26870.05,1
MASCULINO,81,PA,APOSENTADO,ESTAVEL,3771.23,-3903.35,1
MASCULINO,36,MA,ATIVO PERMANENTE,ESTAVEL,1826.78,1773.83,1
MASCULINO,36,MA,ATIVO PERMANENTE,ESTAVEL,1826.78,3150.79,0
FEMININO,90,PE,APOSENTADO,ESTAVEL,2310.22,17736.44,1
MASCULINO,39,RS,ATIVO PERMANENTE,ESTAVEL,2830.22,-32.04,1
FEMININO,87,PE,APOSENTADO,ESTAVEL,154.12,9093.18,1
FEMININO,76,AM,APOSENTADO,ESTAVEL,497.32,2564.28,0
FEMININO,76,AM,APOSENTADO,ESTAVEL,248.66,2455.86,0
MASCULINO,67,MG,APOSENTADO,ESTAVEL,47.00,4041.75,0
MASCULINO,67,MG,APOSENTADO,ESTAVEL,94.00,17759.54,0
FEMININO,83,GO,APOSENTADO,ESTAVEL,324.00,-1912.44,1
MASCULINO,40,RS,CELETISTA EMPREGADO,ESTAVEL,3349.84,317.40,1
FEMININO,39,RS,ATIVO PERMANENTE,ESTAVEL,5013.11,-2552.04,1
FEMININO,39,RS,ATIVO PERMANENTE,ESTAVEL,6188.89,8765.88,0
MASCULINO,93,PE,APOSENTADO,ESTAVEL,3393.85,20202.68,1
MASCULINO,53,RJ,ATIVO PERMANENTE,ESTAVEL,1589.26,-1886.50,1
FEMININO,38,RO,CONTRATO TEMPORARIO,NAO ESTAVEL,824.00,-62.70,1
FEMININO,70,SP,APOSENTADO,ESTAVEL,1744.24,2367.60,0
FEMININO,70,SP,APOSENTADO,ESTAVEL,46.58,1108.32,0
FEMININO,91,MG,APOSENTADO,ESTAVEL,261.42,2100.70,1
MASCULINO,53,RJ,ATIVO PERMANENTE,ESTAVEL,1637.16,-195.02,1
MASCULINO,53,RJ,ATIVO PERMANENTE,ESTAVEL,3514.67,-416.34,1
MASCULINO,81,PE,APOSENTADO,ESTAVEL,5448.98,-13400.79,1
MASCULINO,81,PE,APOSENTADO,ESTAVEL,10371.06,8160.12,1
MASCULINO,88,SP,APOSENTADO,ESTAVEL,54.00,8488.89,1
FEMININO,83,AM,APOSENTADO,ESTAVEL,123.46,8291.42,0
FEMININO,60,SE,BENEFICIARIO PENSAO,NAO ESTAVEL,337.94,1801.00,0
FEMININO,87,PE,APOSENTADO,ESTAVEL,1405.67,497.64,1
FEMININO,87,PE,BENEFICIARIO PENSAO,ESTAVEL,2811.34,7965.04,1
FEMININO,81,PE,APOSENTADO,ESTAVEL,12674.62,13928.50,1
MASCULINO,39,RS,ATIVO PERMANENTE,ESTAVEL,89.76,2693.16,0
FEMININO,82,MT,BENEFICIARIO PENSAO,NAO ESTAVEL,337.94,2281.42,0
FEMININO,86,RS,APOSENTADO,ESTAVEL,2811.34,2954.56,1
MASCULINO,81,AM,APOSENTADO,ESTAVEL,3520.70,26748.45,0
MASCULINO,81,AM,APOSENTADO,ESTAVEL,2908.06,11063.36,0
